Case,Tumor core,Edema,Enhancing tumor,Whole tumor
02335,0.0,0.9447329629207519,0.7542874039024583,0.9065198029698264
02637,0.0,0.77529723719067,0.8097058334711569,0.8517906932674125
02899,0.0,0.7130982531332432,0.0,0.6881044210249926
02725,0.0,0.5665593391223317,0.0,0.5514861827734001
02208,0.0,0.0,0.0,0.0
02247,0.0,0.37908291457226906,0.0,0.12113608992366462
02238,0.0,0.8763025406858459,0.0,0.5974206349205164
02774,0.0,0.5698462669759934,0.1344119477278506,0.7525189546754364
02898,0.3982248286244806,0.8589595248326822,0.7810646500590224,0.8497627917342592
02771,0.0,0.44858856701171945,0.0,0.37424276826662056
02799,0.0,0.0,0.0,0.0
02866,0.0,0.7768196804460322,0.0,0.35684884246587395
02717,0.0,0.7588762958582161,0.0,0.6017548343127175
02877,0.0,0.0,0.0,0.0
02344,0.8670187229915169,0.7537807774023536,0.9429791976217097,0.7739010229467659
02809,0.0,0.8062683236902145,0.0,0.7686947788012165
02769,0.0,0.43865897089511274,0.0,0.42060085836899064
03061,0.0003639451655948296,0.9103547823443926,0.185284881112468,0.8334830629392435
02988,0.0,0.8778009519223281,0.650863800720567,0.9148821482823027
02631,0.0,0.5839518274747346,0.0,0.58169661512705
02849,0.0,0.9023916933389322,0.0,0.673176422846651
02828,0.0,0.6788995508369031,0.0,0.2688525914110654
02907,0.039783001807958566,0.873865871981466,0.834328782707029,0.8538675605590369
02605,0.0001329787234042111,0.6767202902127829,0.3413078149915307,0.8528049254310397
02727,0.7488697555214247,0.9415259888656258,0.9187965221741516,0.9382390646967754
02740,0.9626180836700656,0.6366849773106477,0.9432194676107455,0.6867288961038265
02805,0.0,0.9329186942707888,0.0,0.8362230260695326
02228,0.0,0.9455663640932216,0.0,0.9450075352382273
02211,0.0,0.41983372921584033,0.0,0.4086208474420224
02876,0.0,0.17487559662835556,0.0,0.053361969271430144
02649,0.0,0.8503928042807554,0.24255449800355372,0.9185443872715773
02791,0.8165788307144717,0.4301798236219485,0.8361687024206702,0.5984093412347811
02934,0.0,0.6683673469384275,0.0,0.4175230909326078
02176,0.0020986358866516407,0.9417549417548899,0.40762073548778194,0.8621060435702254
02955,0.7222486898488697,0.8618390733967674,0.9321755981214384,0.8532456391190012
02847,0.0,0.7867956710086208,0.0,0.6010086504990866
02698,0.0,0.3916304776942402,0.0,0.12924870930438767
02872,0.14497741449758553,0.9275858340345673,0.9035642647736061,0.9293375504264609
00543,0.0,0.825079402423123,0.0,0.7021310766569026
02981,0.0,0.0,0.0,0.0
02983,0.0,0.4777721858746528,0.0,0.33534485296272254
02778,0.9501989298930578,0.6739186278577397,0.8620442533365305,0.3995757881061378
02843,0.0,0.9230992560330528,0.0,0.728655063710104
02339,0.0,0.8812767700020053,0.8326729655567429,0.8812793979302882
02930,0.783505154637156,0.625153418525663,0.9089837649898616,0.6344239302875596
02693,0.0,0.9588410822344042,0.0,0.9588410822344042
02842,0.007779158338283243,0.606271777003349,0.7481432579631545,0.7329902289848039
02989,0.0,0.7176432595354273,0.4826132771287396,0.7080484306725232
02868,0.044489383215351064,0.9284267638592255,0.8881435601144652,0.9275111168105262
00485,0.9002169197299326,0.8268824771284916,0.8766980146275223,0.770039898440101
