Case,Tumor core,Edema,Enhancing tumor,Whole tumor
00808,0.811682173242046,0.974562604064013,0.9410149147455159,0.983435515522318
00753,0.0,0.6362698576432471,0.8071503680319513,0.7444298820440474
00731,0.0,0.7225878728466029,0.928299678078829,0.802916091587641
01228,0.7086690144238946,0.9288486857813025,0.7827967134487592,0.950367480762404
01310,0.8226600985019049,0.9220387337465131,0.9731647529344774,0.9402585119797177
01657,0.9092945128728483,0.9866888314750795,0.9810234873226858,0.9893976808116427
01542,0.5911277391737514,0.9865891437838101,0.9844625112915574,0.9934941586022634
00744,0.9785112981823454,0.9791584242355041,0.9682715258770633,0.9842443174027276
00454,0.9815227241308951,0.9794258318847926,0.9782608695650882,0.9903146095073677
01620,0.0,0.8450841668679067,0.9857127959109544,0.9636390186908851
01364,0.08421052630692522,0.5384974996103447,0.8873239436567646,0.551251588661028
00811,0.9573276403363162,0.9685256842627733,0.931828574564041,0.9878171596601812
00552,0.8568533063075033,0.869451068350803,0.9294196353903392,0.900220933753485
00442,0.9701356967876001,0.7676246830089739,0.9321831555432155,0.9442285767466735
00548,0.9729517512137674,0.9214905635257951,0.961417676087788,0.9439874820948699
01424,0.8588339797541966,0.7392797192124334,0.8497634688249034,0.9581177317827484
00108,0.035555555553975306,0.9188785563659612,0.8297131487301779,0.926178499711651
01181,0.9210601310888542,0.9391991428947775,0.9850604130704552,0.9888737181534165
00676,0.9553843033865432,0.8156509305195712,0.9259245325606776,0.9499222897280509
00275,0.4138735062651884,0.9627181955318315,0.9378714491423125,0.976408073457754
00511,0.979119394232726,0.9330661170368499,0.9556017580332775,0.9639184013412949
00623,0.9785206363162682,0.9087673805838998,0.9776163921667806,0.9253723767071929
01028,0.9230986114041565,0.8933055697558767,0.9369391171071174,0.94049661399542
00691,0.9865866059752587,0.7824710369142543,0.9620551837046849,0.9288588017055797
00172,0.8917824798627387,0.966105159254355,0.8989171659427805,0.9636837183974204
01367,0.059249921210024425,0.8800702489106556,0.764641638224734,0.9106320011421307
01562,0.9633424408010915,0.9704498045010881,0.973606953302244,0.9889363842091511
01255,0.0,0.8371474974155934,0.936699029122576,0.8607218157008181
01049,0.6945831732589528,0.8821596973935559,0.9185010675101829,0.9082808991754681
01050,0.1933534743144002,0.777982459653042,0.9514714204860275,0.8264372991350858
01425,0.5634540389969006,0.9027036335456861,0.9422960992194467,0.9469128707180772
00661,0.9507106993840954,0.9554442052765355,0.9712281963673852,0.9725796025605866
01605,0.16775884665573054,0.9645754397914466,0.9327325394260993,0.9672176296101888
00064,0.8229198570697237,0.8891685883781146,0.8728540670310629,0.9600783331790234
01463,0.7446431957522456,0.9039694666248407,0.938464434988821,0.9720738298124031
00157,0.8578629032214826,0.9684059708473854,0.9634421543546235,0.9761583230755194
00418,0.9592731829563916,0.9321297683738898,0.9896203065940812,0.9462279862513451
01469,0.35693387945958494,0.8681172880455456,0.8479745106954392,0.8960283730098874
00636,0.9772063120953326,0.9496819247139835,0.9819828990223015,0.9712101596694145
01102,0.9677022454599579,0.9596342828707054,0.9602717750297628,0.9743935309970928
00800,0.9702867072094348,0.9703930080001226,0.9817468902105929,0.986806901005514
01213,0.8998374644448903,0.8537717046413487,0.7319830428630099,0.9112511964090222
01457,0.7657653087104835,0.8361939216524439,0.8967090652128212,0.9289011873331642
01437,0.8507520531510842,0.765841325895749,0.0,0.9472135969928817
00353,0.949994611487795,0.9552174058129017,0.9866455044823755,0.9884189293635759
01042,0.9775793683719771,0.9616637559610601,0.9341670012809167,0.9751626957069788
00240,0.7530301797768026,0.9651170709780674,0.9173758940507848,0.9818533056577069
01079,0.9685365331046952,0.9472947610263992,0.9468283683916485,0.9749071366474139
00111,0.8789019918738019,0.8648845213831697,0.783927578813004,0.9084625992707202
00147,0.7042938158245312,0.9459365642463067,0.8998779182804715,0.9685304500809467
00250,0.767983789252604,0.9236082167311149,0.9715714285710816,0.9358525822978446
00838,0.9357616829020642,0.8081144434464034,0.9312316323801948,0.8543282205444925
01173,0.9473351529949872,0.9622204311907151,0.0,0.9851832519293847
01135,0.9888761028000227,0.9741594752633813,0.9693391230670185,0.988339847588234
00209,0.9143067755999051,0.9080003332312605,0.9343680201589445,0.9643627023802959
00549,0.17557715674308755,0.9737387989764568,0.835282706680644,0.9771537837414189
01026,0.9487788537668329,0.9711121773044878,0.9111092025591723,0.9848448062843342
01274,0.6261358004285047,0.8447855750486043,0.8542599195805672,0.8949563005016732
01471,0.9563175470843761,0.9112320812919064,0.92334993154188,0.968908134488045
01120,0.9814027781737954,0.9602274045711846,0.9717439952258733,0.9864241642711501
01220,0.9821178821173915,0.8713976945241033,0.9422374532168722,0.9520068317675722
00789,0.9683531126375986,0.9842498044438113,0.9794822855778094,0.992896944718927
00793,0.8881244447802961,0.8388256987931627,0.921250756874602,0.9048034934497564
01330,0.8794554023386701,0.8575355283932227,0.9484250331622189,0.9505610840566597
00601,0.7682851111382291,0.9097725374409094,0.9149643705461573,0.9567318351590958
00397,0.9809807467289671,0.954874216759854,0.9690304939665111,0.9878905357036301
00593,0.9215171539781777,0.9017981169931892,0.9389930944381137,0.98236097035161
01303,0.9756069397531898,0.9339545237262195,0.9415355960262466,0.9631028117943125
01222,0.22148541113984918,0.7779263766757869,0.7680536912741368,0.8212679984063483
00351,0.9810401279212814,0.9677829759478724,0.9747872810454264,0.9794828541821827
01337,0.9905217688551569,0.960133309061241,0.9775596990511444,0.9810434468406203
01566,0.010582010581730635,0.9297475896433405,0.9628468333953061,0.9825390065429063
01237,0.6060121345833961,0.7607783928869719,0.814388024338877,0.8942163699094955
00098,0.8204086076130128,0.7809770742355414,0.8179984774216583,0.9004873161177983
01663,0.2526690391414116,0.955931541730536,0.9102855698738684,0.9611703488867217
00468,0.9016819163650944,0.7620172997892382,0.9185543296034038,0.8792590456695528
01372,0.9768421052580166,0.90810859484019,0.9703389830482777,0.9195177452191865
00312,0.981509185565806,0.9887981848225028,0.9655960681217032,0.9927511162303772
00019,0.947335618569812,0.9504906400965825,0.9351905591018885,0.9563883743876143
01410,0.9952218188883005,0.8103796346443397,0.9798157789345255,0.98173018226209
00046,0.9577287066185632,0.962642164608384,0.9642753412714462,0.9774535410848454
01279,0.3496503496258986,0.7920024393427747,0.9272349272331748,0.8352646965584744
01186,0.0,0.8634622606080122,0.9465522312235111,0.9767449014117665
01428,0.877686571167887,0.8975206611569649,0.7933657003337375,0.9545448025588825
01374,0.9869078947365174,0.979799356632614,0.9910589391704481,0.9902874188850681
01450,0.8697473491283286,0.9140621731307675,0.9370246425307083,0.9325103796400397
00074,0.9118415841580547,0.9569486404833486,0.9282382379288672,0.9770135856380128
01040,0.9067168189143185,0.9002773450016133,0.9380422241866169,0.9648462408721091
01453,0.27599999999448,0.8672380336349539,0.9232734060311196,0.9027478391894811
01215,0.3320334261835357,0.9364427775883197,0.8867058887024954,0.9507606149105815
01661,0.3632151957369395,0.9609648266656311,0.9727505305117732,0.9831156051711518
01085,0.8920499170949541,0.9160329909321175,0.9634767602009586,0.9425488215869922
01409,0.9602189012819191,0.8558947629680537,0.9746117724994692,0.9672128996705589
00727,0.9840165317136927,0.9517030188372984,0.9280707293966125,0.9750861864418153
00780,0.9885188999500367,0.9834427578813758,0.9826801250788253,0.9916498751363693
00011,0.23999999997600002,0.9549656277113266,0.9436960639860326,0.9605664613435495
01270,0.9287763615145465,0.8685263189792971,0.8184112486478898,0.9610871078599025
00206,0.9592972181523887,0.8465662758777748,0.9848881900764391,0.9120259756170875
01139,0.8910998125030167,0.776805019714167,0.9374221080855643,0.9312624053340168
01633,0.9914554924793728,0.8552576546432024,0.9848077010810291,0.9093711638038032
01013,0.9107142857007334,0.9751974504641023,0.9324884897657234,0.9890019133091309
00650,0.8284023668557357,0.9669617602761659,0.9797145825356828,0.9767021478696323
00561,0.9674335225571012,0.9859971399229801,0.9769971022786504,0.9900841440144796
01051,0.6797008072277717,0.8917561713161382,0.8778485254688011,0.9603360873826656
00262,0.034334763947024255,0.9675503244964002,0.9286372007345105,0.9749450549447488
00578,0.9746832835512438,0.9151513865607975,0.9375961079013998,0.9740828308652733
01529,0.8657797710169618,0.6586440976812443,0.0,0.9504524723086258
00322,0.9890712311039364,0.9637195708186775,0.9726889750585269,0.9892891592090124
01136,0.9620818766676399,0.9706007121645839,0.9732344273955239,0.992751850440038
00320,0.5553637484573234,0.8305507246375609,0.8114148872472445,0.8616584614272469
01198,0.9599806527589839,0.7867315830184314,0.9380824423988586,0.9558613793216112
00571,0.9550068930931759,0.9306101630074745,0.9524422918381719,0.9632810502087458
00528,0.5358459647679886,0.9204785662505734,0.8879666522502473,0.9498132069094204
01320,0.985629323327211,0.9793527641592498,0.9811306304149173,0.9877001268699719
00254,0.8879735196756984,0.9609239280361338,0.966299646908684,0.978039789141022
00373,0.409302325562358,0.9189565909991443,0.9769118006346341,0.9591820040897181
00565,0.990765821225689,0.9674473002700225,0.9866140685251127,0.9803724445442622
01596,0.9059656218310822,0.9699534182639917,0.9762818755134519,0.9731210380138243
00105,0.7873280943024054,0.9085921243766976,0.8826355525050394,0.9552995010286567
00493,0.8852166145561179,0.8222484741089148,0.8880762198047463,0.8707978555659303
01495,0.15329052969440896,0.9163594338000507,0.902327757631416,0.9221953642460927
01088,0.6410958903933947,0.9839745478109398,0.95670294049327,0.9894382604191071
00558,0.9563159810701497,0.9348884391183396,0.9278925595620668,0.968860905011233
01502,0.8171251816092194,0.7604695032487151,0.0,0.8787347748634351
01084,0.9344577284362355,0.9633137673423686,0.9731752589662377,0.9856859571945177
01066,0.9705156975579421,0.9037333413554189,0.9562475772061103,0.9627523571085492
01045,0.9515829179574428,0.9077342029035468,0.9536224801464932,0.9386390982982359
00724,0.9539524972712038,0.9470276200222788,0.9388956782577975,0.9747624813518013
01452,0.47552447551782484,0.9137797493309193,0.8856253889223576,0.935537996888109
01193,0.877049538716961,0.9216443237737737,0.919459233740354,0.984190469448614
01499,0.8396149119212363,0.8028992072479272,0.0,0.9580438910654905
01195,0.9285578386601366,0.9706892785510965,0.9068847269847252,0.9811877309284388
01180,0.0,0.9167304861687704,0.9440800202948313,0.9453873955555901
01246,0.6420938784336395,0.9351108542968724,0.8940927855315279,0.9779139696531738
01459,0.7373254256729724,0.7607426497655495,0.9420363186591656,0.9186475361075217
00759,0.9696684508752487,0.8288807981463538,0.9642135889097241,0.9565604599887183
00706,0.9546768495055575,0.9116669557674996,0.9370021150842143,0.965146260930131
01509,0.8769711310930665,0.38398527381464886,0.0,0.9225624116814378
01368,0.9731380687595166,0.9513169924142919,0.9786238944683021,0.9583986677192002
00104,0.7564561734205877,0.9229464653139476,0.9528481694481077,0.9689158252722035
01090,0.8769926243138783,0.9336668490579327,0.9695944961079296,0.9673175825354523
00805,0.8597222222162519,0.9768751453719088,0.832774147976633,0.9819271807926593
01275,0.9420705782307918,0.8520605223057822,0.8361212121207053,0.9436706171205843
01427,0.8552154651626785,0.8864715635009874,0.8905394671874095,0.932934155719274
00233,0.9066702170138375,0.9830489748890463,0.9831937039855336,0.9913315938923164
00078,0.9745090864733659,0.9551301078459292,0.9626508231473389,0.9800902104664087
01615,0.0,0.5696636925149646,0.9064369466357827,0.9491765539207558
00540,0.0,0.9376560714432904,0.0,0.9411616901876372
01487,0.44941148495963684,0.9457455951868724,0.9091657519203422,0.9763429601837549
01110,0.7896634615368797,0.8267109273275013,0.6342355523031561,0.871473198172862
01371,0.9444171175594814,0.9837682082765854,0.9652768376876667,0.9867181520506589
00512,0.3865827530795483,0.9033217236651551,0.8544702080615847,0.9423494638653428
00021,0.3763888888862751,0.8636944500841466,0.8162217659131591,0.8838926689236825
01350,0.0,0.9672602817005534,0.0,0.9672602817005534
00620,0.9664387818490788,0.9632133736823209,0.980729927007013,0.9718188153309653
00142,0.7808110088233744,0.861219718650374,0.9093654234246342,0.9508959847146483
00638,0.7887323943291674,0.8867890050111086,0.9747554618397617,0.8937161257834669
00187,0.9593954297361246,0.9848927103367279,0.9812296203684838,0.9891212554833274
00610,0.9399930627785641,0.9547432760861246,0.9542635130523112,0.9620587964893982
00742,0.9056623430739669,0.9399625213760956,0.8976242575802601,0.9553390081927658
01497,0.9017313344819448,0.7128359911588962,0.6492733321648586,0.9570424202101525
01256,0.9467101148743242,0.9565701277348378,0.9210555724068199,0.9784975053875192
01101,0.957068008236854,0.9712487007001034,0.9767256482856878,0.9904507762879049
00692,0.9526645446134585,0.9677085913019966,0.9549945115254963,0.9822970029070549
00211,0.9898857361542125,0.9857229731596742,0.9790751743733982,0.9925467617224217
01199,0.9765592115765598,0.9765877110833491,0.9633713209177301,0.9900166610244542
00360,0.9813716481488752,0.9390776238373622,0.9875191116989637,0.9809410894812036
